day,max_temp,min_temp,solar_radn,wind_run,rain,evapo_trans
6/06/2009,12.7,7.1,7.3,6.3,0,0.891
7/06/2009,9.2,2.4,9.1,4.1,0,1.083
8/06/2009,10.7,-1.9,8.2,3,0,0.898
9/06/2009,10,2.5,2.8,6.5,1.2,0.068
10/06/2009,14.4,8.2,4.3,6.2,4.6,0.36
11/06/2009,13.6,9.6,2.4,4.5,1.8,0.003
12/06/2009,12.8,11.2,1.9,4.5,1.9,0
13/06/2009,14.4,11.1,5.8,2.9,5.7,0.663
14/06/2009,12.3,7.6,3.6,4.6,0,0.221
15/06/2009,12.7,9.2,5.8,7.5,2,0.637
16/06/2009,11.1,5.7,6.4,6.2,1.3,0.698
17/06/2009,9.9,-1.5,8.6,2.2,0,0.953
18/06/2009,9.9,-0.9,8.4,2.5,0,0.931
19/06/2009,11.4,-1.4,8.7,2.9,0,0.993
20/06/2009,9.5,1.8,6.2,7.7,0,0.612
21/06/2009,10.4,5.1,7.7,7.2,0,0.908
22/06/2009,10.3,6.5,6.2,7.4,0,0.664
23/06/2009,10,5.2,5.5,2.9,0,0.53
24/06/2009,11.5,3.4,7.7,1.9,0,0.9
25/06/2009,11,0.2,6.7,3.5,0,0.691
26/06/2009,14.1,3.8,3.1,4.4,0,0.126
27/06/2009,13.6,8.3,5,2.6,0,0.488
28/06/2009,9.4,7,0.5,6.2,30,0
29/06/2009,9.1,5.1,2.7,12.4,0,0.053
30/06/2009,9.3,6.4,3.1,8,0,0.122
1/07/2009,10.7,6.2,7.6,4.2,1.2,0.909
2/07/2009,9.2,0.1,5.9,3.8,1.1,0.547
3/07/2009,13,3.4,5.7,3.6,0,0.573
4/07/2009,11.2,5.2,3.7,3.8,21.5,0.227
5/07/2009,10,7.4,1.6,3.7,10.7,0
6/07/2009,10.8,6.2,7.2,4.2,2,0.84
7/07/2009,13,3,7.1,3.6,11.4,0.811
8/07/2009,9.1,5.8,5.6,4.2,0,0.544
9/07/2009,9.7,0.6,7.4,3.1,0,0.792
10/07/2009,10.6,-0.4,8.5,2.5,0,0.965
11/07/2009,8.4,-0.2,5,2.9,0,0.4
12/07/2009,7.9,2.3,2.9,10.7,8.6,0.081
13/07/2009,8.8,2.8,7.8,3.7,0,0.873
14/07/2009,12.2,-1.9,2.8,5.3,3.9,0.066
15/07/2009,14.4,2.3,7.6,4.5,0,0.906
16/07/2009,13.5,5.3,5.6,2.1,0,0.575
17/07/2009,11.4,5.6,6.7,3.7,1.9,0.753
18/07/2009,11.6,7,6,5.7,2,0.645
19/07/2009,12.3,8.7,5.6,8.6,2.5,0.593
20/07/2009,12.6,8.3,8.9,5.9,0,1.201
21/07/2009,16.1,3.7,5.5,6,6.7,0.565
22/07/2009,15.9,6.6,8.4,7.6,0,1.129
23/07/2009,14.2,5,2.2,8.4,14.1,0
24/07/2009,11.9,8.7,3.9,7.1,2.7,0.278
25/07/2009,11.1,-0.5,10.8,2.9,0,1.336
26/07/2009,11.1,-1.1,9.3,2.4,0,1.088
27/07/2009,11.4,1.9,8.9,2.8,0,1.077
28/07/2009,11.2,2.2,7.9,4.9,0,0.913
29/07/2009,13.3,5.5,8.3,4.7,0,1.058
30/07/2009,13.6,4.7,8.7,6.3,1.6,1.122
31/07/2009,14.1,3.1,8,6.2,8.1,0.982
1/08/2009,13.1,9.8,3.6,6,0,0.229
2/08/2009,13.8,3.1,8.5,5.7,11.5,1.065
3/08/2009,13.1,5.7,8.5,7,0,1.094
4/08/2009,13,5,4.4,6.3,6,0.356
5/08/2009,13.8,6.5,10.9,4.9,0,1.559
6/08/2009,13.5,5,10.9,2.8,0,1.517
7/08/2009,13.6,2.3,12.1,2.3,0,1.669
8/08/2009,13.6,1.5,11.4,2.9,0,1.531
9/08/2009,12.9,2.9,12.5,3.2,0,1.735
10/08/2009,11.7,4.3,8.7,4.4,0,1.086
11/08/2009,14.5,6,12.4,5.7,0,1.838
12/08/2009,13.2,7.1,9.3,4.5,0,1.266
13/08/2009,15.3,7.3,8.5,4.1,0,1.149
14/08/2009,13.9,8.1,7,3.7,2.4,0.862
15/08/2009,15.9,10.5,6.7,6,4.1,0.846
16/08/2009,12.5,10.8,2.7,4,11.5,0.06
17/08/2009,12.6,10.1,11.8,6.6,0,1.772
18/08/2009,15.4,6.6,9.5,4,24.8,1.328
19/08/2009,11.9,8.8,7.3,6.8,0,0.904
20/08/2009,13.7,4,14.3,4.2,0,2.099
21/08/2009,13.7,3.9,14.7,2.4,0,2.167
22/08/2009,14.7,4.3,14.3,3.8,0,2.137
23/08/2009,14.8,5,10.6,3,0,1.49
24/08/2009,15.4,8.5,11,3.3,0,1.643
25/08/2009,14.5,8.1,8.1,8.5,5.5,1.074
26/08/2009,15.3,10.5,11.4,7.5,8.1,1.755
27/08/2009,15.5,9.2,11.6,10,1.1,1.773
28/08/2009,16.6,8.8,13.1,6.1,0,2.077
29/08/2009,17.6,10.4,14.9,4.2,0,2.495
30/08/2009,14.5,9.1,8.1,7.8,17.9,1.086
31/08/2009,13.7,9.3,11.6,9.2,7,1.74
1/09/2009,15.2,8.2,12.1,6.4,0,1.842
2/09/2009,14.1,6.6,15.5,5.8,0,2.412
3/09/2009,13.2,6.6,16.2,5.5,0,2.505
4/09/2009,10.9,2.7,17.1,5.6,0,2.444
5/09/2009,10.7,-0.4,17.9,3.3,0,2.452
6/09/2009,12.5,2.1,18,2.4,0,2.632
7/09/2009,14.8,-1.1,18.5,3.1,0,2.681
8/09/2009,15.3,1.8,17.1,3.1,0,2.571
9/09/2009,15.1,1,18.5,2.9,0,2.776
10/09/2009,12.8,5.3,12.7,4.7,0,1.827
11/09/2009,12.8,9.9,4.5,8.3,1.8,0.398
12/09/2009,13.4,12.1,5.6,5.6,12.4,0.624
13/09/2009,17.3,10.5,18.2,3.3,0,3.146
14/09/2009,15.2,7,15.9,3.6,0,2.529
15/09/2009,15,6.6,11.9,4,0,1.768
16/09/2009,15.2,5,15.5,3.4,2.6,2.399
17/09/2009,16,9.5,10.6,2.7,2.3,1.594
18/09/2009,15.1,6.2,14.8,4.4,9.6,2.299
19/09/2009,12.5,9,12.9,6.5,0,1.952
20/09/2009,14.4,-1.2,21.3,2.6,0,3.124
21/09/2009,15,2.7,20.5,3.8,6.5,3.191
22/09/2009,15.8,7.9,16.3,6.2,4.4,2.648
23/09/2009,11.2,8,6.4,2.9,3.2,0.722
24/09/2009,10.9,6.2,3,5.8,16.6,0.107
25/09/2009,14.9,5.7,5.2,2.8,17.1,0.517
26/09/2009,13.5,8.3,19.6,5.3,0,3.207
27/09/2009,15.3,7.1,14.6,3.9,1.4,2.291
28/09/2009,15.3,10.5,10.1,5.7,7.6,1.502
29/09/2009,13.8,8.5,6.4,5.4,15.5,0.752
30/09/2009,14.6,10.4,5.5,5.8,28.1,0.601
1/10/2009,13.9,10,12.3,5.6,0,1.891
2/10/2009,15.1,9.3,6.1,6.9,1.4,0.712
3/10/2009,15.4,8.4,17.5,5.8,3.9,2.879
4/10/2009,6.8,6.7,5,6.6,16.9,0.434
5/10/2009,8.8,4,5.1,10.1,2.4,0.446
6/10/2009,11.6,4.7,22.8,5.9,0,3.527
7/10/2009,12.7,6.6,16.8,3.7,0,2.596
8/10/2009,14.7,3.8,13,4.9,0,1.891
9/10/2009,12.2,9.7,4.1,8.9,25.2,0.32
10/10/2009,10.5,5.8,15.5,9.2,0,2.266
11/10/2009,16,4.2,22.3,4.7,0,3.642
12/10/2009,14.6,4.6,18.9,6,0,2.97
13/10/2009,15.1,4.6,18.8,4.9,0,2.972
14/10/2009,14.9,7.4,6.2,6.6,6.5,0.715
15/10/2009,15.5,10.7,6.9,4.5,6.9,0.883
16/10/2009,17,11.8,17.5,6.8,3,3.039
17/10/2009,16.2,10.6,12.3,5.2,19.7,1.951
18/10/2009,13.4,9.7,13.4,6.6,4.8,2.082
19/10/2009,15.3,5.9,25.4,4.5,0,4.258
20/10/2009,11.8,9.5,17.1,6.2,2,2.725
21/10/2009,14.7,2.4,21,5.1,0,3.252
22/10/2009,14.9,8.3,3,5.1,13.5,0.116
23/10/2009,13.3,7.1,25.2,5,0,4.182
24/10/2009,14.8,5,22.8,3.2,0,3.702
25/10/2009,14.4,6.8,19.5,3.3,0,3.166
26/10/2009,16.4,4.4,18.1,4.4,11.2,2.894
27/10/2009,12,9.9,11.3,7.7,0,1.662
28/10/2009,17,6.6,23.4,6.1,7.8,3.994
29/10/2009,11.7,6,24.5,8.4,0,3.896
30/10/2009,14,3.5,27,4.7,0,4.325
31/10/2009,13.9,6.2,21.9,4.4,0,3.565
1/11/2009,16.4,7.3,25.5,3.4,0,4.398
2/11/2009,16.3,10.1,16,6.7,0,2.668
3/11/2009,17,11,25.5,5.1,0,4.608
4/11/2009,16.4,7.9,17,5.2,0,2.799
5/11/2009,18.7,12.2,22,4.8,0,4.03
6/11/2009,16.2,10,29.8,5.8,0,5.361
7/11/2009,16.7,4.8,23.5,6.1,0,3.92
8/11/2009,17.4,7.2,29.1,4.1,0,5.134
9/11/2009,15.6,10.1,12.1,6.6,0,1.89
10/11/2009,16.6,4,25.7,4,0,4.284
11/11/2009,17.7,7.7,13.3,6,4.8,2.116
12/11/2009,17,2.2,29.4,4.3,0,4.859
13/11/2009,15.4,7.4,23,6.5,0,3.883
14/11/2009,16.8,4.7,22.3,5.5,0,3.697
15/11/2009,17.1,10.7,11.3,7.2,3.2,1.773
16/11/2009,15.8,9.8,20.1,6.2,6.5,3.442
17/11/2009,15.5,9,16,4.3,20.3,2.614
18/11/2009,16.8,10.9,11.7,6.4,6.8,1.851
19/11/2009,16.3,8.2,21,5.6,0,3.573
20/11/2009,18.6,8.9,21.6,5.9,0,3.81
21/11/2009,20.9,8.9,15,6.4,3.9,2.563
22/11/2009,15.7,14.4,16.4,4.5,0,2.856
23/11/2009,17.9,9.2,16.4,3.4,0,2.767
24/11/2009,22.5,13.4,25.6,6.5,0,5.015
25/11/2009,20.3,8.7,31.6,8.2,0,5.886
26/11/2009,17.8,10.1,28,7.9,0,5.101
27/11/2009,17.9,7.2,28.1,6.1,0,4.969
28/11/2009,16.5,11.9,5.2,6.1,5.1,0.564
29/11/2009,19.4,11.9,32.3,5.7,0,6.172
30/11/2009,17,10.7,3.1,4,48.7,0.142
1/12/2009,19,12.3,22.5,5.1,1.4,4.15
2/12/2009,20.4,13.8,15.9,4.7,7.2,2.871
3/12/2009,13.2,10.5,9.9,7.6,6.7,1.43
4/12/2009,17.1,7.9,12.1,4.1,11.5,1.875
5/12/2009,17.7,9.5,25.9,2.7,0,4.648
6/12/2009,17.1,9.1,15.2,4.7,6.9,2.506
7/12/2009,17.6,9.6,31.4,6.1,0,5.735
8/12/2009,19.3,6.1,29.9,4.8,0,5.334
9/12/2009,19.6,9.8,27.5,4,0,5.081
10/12/2009,17.4,14.2,16.9,4.4,0,3.004
11/12/2009,18.9,15.1,13.7,5.9,25.2,2.399
12/12/2009,20.7,15.6,21.8,7.7,0,4.21
13/12/2009,18.2,11,24.1,6.2,1.2,4.384
14/12/2009,18.9,12.5,29.3,6.4,0,5.558
15/12/2009,15.3,10,31.5,4.9,0,5.638
16/12/2009,16.9,6.4,29.3,5.6,0,5.099
17/12/2009,18.1,8.1,31.7,3.5,0,5.733
18/12/2009,19.9,8.7,26.5,5.3,0,4.838
19/12/2009,20.8,8.6,20.4,5,1.2,3.644
20/12/2009,19.2,14.2,27.2,7.9,0,5.229
21/12/2009,15.6,10.1,29.7,5.1,0,5.313
22/12/2009,18.7,5.8,33.8,2.9,0,6.031
23/12/2009,19.4,7.9,30.1,3.9,0,5.484
24/12/2009,19.5,6.5,29.9,3.5,0,5.369
25/12/2009,19.3,6.5,26.3,3.6,0,4.656
26/12/2009,22.3,10.4,27.1,4.4,0,5.172
27/12/2009,21,12.1,21.8,5.1,3.9,4.079
28/12/2009,22.7,16.3,21.8,2.9,3.9,4.321
29/12/2009,22.7,17.3,14.7,5.6,1.2,2.767
30/12/2009,19,13,30.6,9.2,0,5.863
31/12/2009,16.9,8.3,29.5,5.2,0,5.245
1/01/2010,21.3,10.3,28.9,7,0,5.487
2/01/2010,20.4,9.6,24.4,6.2,0,4.482
3/01/2010,19,15.7,21.8,6.6,2.5,4.145
4/01/2010,18.9,13.3,29.2,9.4,0,5.583
5/01/2010,16.6,11.3,32.6,6.5,0,6.017
6/01/2010,18.7,6.8,27.5,5,0,4.874
7/01/2010,19,10.6,20.1,5.6,4,3.591
8/01/2010,16.5,12.9,29.5,7.4,0,5.485
9/01/2010,16.8,9.4,28.6,4.3,0,5.126
10/01/2010,16.9,6.6,19.6,6.2,21.7,3.268
11/01/2010,16.9,11,29.9,5.6,0,5.479
12/01/2010,18.5,6.1,29.2,3.6,0,5.153
13/01/2010,16.7,8.8,12.3,2.1,0,1.924
14/01/2010,22.1,10.3,30.7,3.6,0,5.907
15/01/2010,16,11.5,12.9,9.3,0,2.085
16/01/2010,14.1,11,17,10.6,0,2.824
17/01/2010,19,11.3,23.5,6.5,0,4.312
18/01/2010,24.1,13,30.2,3.2,0,6.079
19/01/2010,21.1,11,19.9,2.6,0,3.643
20/01/2010,23.9,15.5,20.7,4.3,1.8,4.091
21/01/2010,20.5,16.8,11.9,4.3,18.1,2.083
22/01/2010,17.7,14.5,11.1,5.3,8.1,1.814
23/01/2010,17.2,13.2,8.6,6,3.4,1.27
24/01/2010,20.8,13.8,20,4.4,0,3.757
25/01/2010,19.9,14.4,10.2,2.7,0,1.662
26/01/2010,23.1,14.3,17.8,2.1,0,3.379
27/01/2010,24.1,13.7,20.6,2.6,0,4.008
28/01/2010,22.6,12.9,27.8,2.2,0,5.468
29/01/2010,24.1,13.9,24.4,2.3,0,4.853
30/01/2010,22.5,12.7,29,2.9,0,5.71
31/01/2010,15.7,14,6.4,10.7,1.4,0.815
1/02/2010,18.4,13.4,12.1,8.1,0,2.015
2/02/2010,22.8,14.1,26.6,4.5,0,5.282
3/02/2010,21,14.7,20.2,3,0,3.841
4/02/2010,23.1,14.7,22.2,3.3,0,4.36
5/02/2010,21.7,11.1,28.3,2.1,0,5.428
6/02/2010,22.9,10.5,28.8,3.3,0,5.567
7/02/2010,23.4,13.1,25.2,3.8,0,4.957
8/02/2010,22.9,14.1,26.9,4.7,0,5.352
9/02/2010,22.9,11.1,26.2,4.3,0,5.049
10/02/2010,20.6,10.3,16.9,4.6,2.7,2.982
11/02/2010,20.5,13.8,11.3,3.7,6.1,1.896
12/02/2010,22,16,18.8,5,0,3.619
13/02/2010,24.2,16.7,16.4,7,0,3.175
14/02/2010,21.3,14.2,20.3,4.6,0,3.855
15/02/2010,19.7,14.3,15.2,2.8,0,2.717
16/02/2010,18.9,13.3,9,3,12.4,1.377
17/02/2010,21.3,16.2,9,2.8,1.8,1.451
18/02/2010,23.3,17.9,18.3,5.2,0,3.616
19/02/2010,17.9,13.2,21.6,5.3,0,3.956
20/02/2010,21.7,9,21.5,5.3,0,3.919
21/02/2010,21.5,9.8,26.3,4.4,0,4.934
22/02/2010,21.7,11.1,26.5,4.3,0,5.051
23/02/2010,22.2,11.7,19.5,2.6,0,3.625
24/02/2010,24.4,14.9,24.1,4.2,10.9,4.846
25/02/2010,20.5,16.3,20.4,5.7,0,3.926
26/02/2010,19.8,8.4,18.5,5.6,0,3.219
27/02/2010,23.6,9.1,23.8,2.3,0,4.481
28/02/2010,21.1,9.7,22.5,3,0,4.129
1/03/2010,22.2,11.8,21,4,0,3.946
2/03/2010,19.9,15,10.5,4,0,1.736
3/03/2010,20.9,13.4,20.6,5.6,0,3.873
4/03/2010,20.1,13.7,24.1,6.7,0,4.594
5/03/2010,23,8.2,23.3,3.8,0,4.311
6/03/2010,22.9,14.7,23.7,8,0,4.681
7/03/2010,19.5,9.2,21.1,5.8,0,3.758
8/03/2010,19.4,8.2,24.5,3.7,0,4.39
9/03/2010,21.1,8.3,24.2,3.5,0,4.413
10/03/2010,23.1,10.3,22.8,3.1,0,4.302
11/03/2010,22,11.8,17.5,6.1,3.3,3.198
12/03/2010,18.6,11.3,19,6.4,1.2,3.379
13/03/2010,17.9,6.2,17.7,5.9,0,2.927
14/03/2010,22.3,9.5,18.1,5,0,3.259
15/03/2010,21.9,12.9,21.8,7.6,0,4.149
16/03/2010,20.1,10,18.1,6.6,0,3.202
17/03/2010,15.3,12.9,16.2,7.1,0,2.76
18/03/2010,18.4,2.8,18.3,5.5,0,2.944
19/03/2010,21.8,9.5,14.4,5.9,0,2.479
20/03/2010,23.1,13.4,13.4,5.2,0,2.393
21/03/2010,24,14.8,17.9,4.9,0,3.446
22/03/2010,20.4,13.6,9.2,6.2,20.9,1.445
23/03/2010,20.5,13.7,18.5,4.7,0,3.423
24/03/2010,20.2,11.9,12.1,7.1,3.1,2.021
25/03/2010,17.3,11.1,15.1,6.8,1.2,2.545
26/03/2010,22.2,12.2,18.7,6,0,3.473
27/03/2010,22.7,12.2,19.3,5.9,1.4,3.618
28/03/2010,16.5,13.6,6.4,5.9,0,0.818
29/03/2010,20,8,18.7,3,0,3.252
30/03/2010,20.4,11.7,15.3,3.2,0,2.686
31/03/2010,19.9,8.3,16.4,3.5,0,2.8
1/04/2010,19.7,7.4,12.5,3.2,0,1.997
2/04/2010,19.4,5.5,11.9,3.1,0,1.835
3/04/2010,16.8,8.8,11,3.6,0,1.674
4/04/2010,19.6,9,10.3,4.2,0,1.588
5/04/2010,19.9,9.3,16.8,6,6.8,2.91
6/04/2010,13.8,11.7,4,5.2,3,0.313
7/04/2010,14.7,8.1,16.6,6,0,2.678
8/04/2010,16.9,6.3,17.4,4.5,0,2.841
9/04/2010,19.4,4.9,17.4,2.6,0,2.876
10/04/2010,19,4.3,17.6,2.5,0,2.882
11/04/2010,18.7,4.1,17.3,2.9,0,2.81
12/04/2010,17.7,6.2,12.1,3.2,0,1.853
13/04/2010,17.6,7.3,10.2,7,4.6,1.507
14/04/2010,19.4,13.5,13.2,6.3,1.9,2.268
15/04/2010,19.2,10.7,11.3,5.2,1.4,1.813
16/04/2010,15.1,12,13.1,6,0,2.116
17/04/2010,16.1,5.6,8.9,6.1,0,1.212
18/04/2010,20.4,8.2,15.2,4.1,0,2.571
19/04/2010,17.5,10.3,9.2,8.1,0,1.356
20/04/2010,19.9,12.4,13.9,4.9,0,2.4
21/04/2010,17,8.1,5.1,3.5,0,0.525
22/04/2010,18.1,7.5,8.5,4.5,0,1.188
23/04/2010,18.8,8.5,8.4,4.4,1.5,1.19
24/04/2010,20.6,11.8,8.7,4.7,0,1.317
25/04/2010,20.3,13.6,9.5,3.3,0,1.507
26/04/2010,18.3,13.2,9.3,4.5,0,1.43
27/04/2010,20.2,15.3,6.6,5.8,23.8,0.907
28/04/2010,18,11.6,8.1,3.8,0,1.159
29/04/2010,20.1,11,13.3,4.3,0,2.247
30/04/2010,19.3,14,7.6,5.9,16.5,1.098
1/05/2010,16.4,10.7,11,4.2,0,1.701
2/05/2010,15,6.4,11.3,1.6,0,1.653
3/05/2010,15.7,7.2,6.5,4.6,1.9,0.776
4/05/2010,16.3,9,12.5,4.9,0,1.959
5/05/2010,16.2,4.4,12.8,2.9,0,1.914
6/05/2010,16.1,2.9,11.9,4.1,0,1.707
7/05/2010,15.9,6.9,10.8,4.5,0,1.585
8/05/2010,16,9.8,8.9,4,0,1.268
9/05/2010,16.2,8.5,7.3,2.7,0,0.946
10/05/2010,17.6,5.2,12.1,2.1,0,1.83
11/05/2010,18.2,5.6,11.9,2.6,0,1.812
12/05/2010,20,7.9,7,4.2,1.8,0.919
13/05/2010,19.8,12.7,7.2,5.2,5.7,1.006
14/05/2010,17.8,11.1,6.1,5.1,38.4,0.748
15/05/2010,15.9,11.2,4.2,5.2,18.1,0.358
16/05/2010,15.1,11.6,3.3,5.4,16.7,0.18
17/05/2010,17.4,10.1,9.9,2.3,0,1.49
18/05/2010,16,6.1,9.1,2.5,0,1.255
19/05/2010,16.3,6.5,9.2,2.1,0,1.284
20/05/2010,14.6,4.6,7.3,2.9,0,0.884
21/05/2010,12.6,9.5,2.1,8.4,0,0
22/05/2010,15.9,9.8,10,3.1,0,1.481
23/05/2010,14.3,5.4,3.5,3.3,4.3,0.202
24/05/2010,15.3,8.7,2.9,3.9,10.3,0.098
25/05/2010,15.6,6.4,7,4.3,11.4,0.862
26/05/2010,15.9,10,3.5,5.2,16.4,0.217
27/05/2010,11.9,8.8,4.8,5.9,7.6,0.444
28/05/2010,10.8,6.1,3.2,6,22.2,0.142
29/05/2010,12.8,7.4,3.5,5.2,20.2,0.204
30/05/2010,12.2,8.6,8.2,8.2,0,1.071
31/05/2010,12,2.5,6.4,2.9,2.8,0.676
1/06/2010,11.7,5.1,1.9,2.6,16,0
2/06/2010,13,8.8,3.7,3.2,4.7,0.245
3/06/2010,14.3,10.3,5.9,3.9,0,0.675
4/06/2010,13.3,3.4,9.5,2.2,0,1.236
5/06/2010,13,2,5.8,4.5,11.9,0.579
6/06/2010,15.9,6.2,0.9,7,35.6,0
7/06/2010,15.5,12.4,5.8,7,14.5,0.68
8/06/2010,8.5,6.7,3,8.3,0,0.105
9/06/2010,12.5,2,8.2,3.2,0,0.979
10/06/2010,13,2.1,6.3,5.7,26.2,0.665
11/06/2010,14.8,6.5,5.1,6.6,2.7,0.503
12/06/2010,15,7,5.3,6.1,9.9,0.544
13/06/2010,11.4,6.2,4.4,5.4,6.4,0.354
14/06/2010,12.1,4.9,5.4,5.7,1.9,0.526
15/06/2010,10.7,5.3,6.6,5.3,0,0.725
16/06/2010,13.8,1.3,6.9,2.5,0,0.767
17/06/2010,13.9,4.8,6.2,2.3,0,0.681
18/06/2010,14,5.3,5.9,4,0,0.633
19/06/2010,15.2,9.1,7.2,5.9,5.2,0.922
20/06/2010,16.1,10.3,3.6,6,14.1,0.238
21/06/2010,14,10.2,5.1,7.2,2.2,0.519
22/06/2010,13.6,8.2,6.9,5,0,0.841
23/06/2010,12.1,3.6,6,3.3,0,0.619
24/06/2010,13.5,2.3,6.2,3.9,0,0.654
25/06/2010,11.9,4.4,2.7,6.1,0,0.054
26/06/2010,12.4,8.8,2.9,6.6,4.5,0.095
27/06/2010,13.3,6.5,6.5,2.4,1.8,0.746
28/06/2010,11.4,2.8,2.7,3.7,15.9,0.053
29/06/2010,13.7,6.6,6.3,2.8,5.6,0.717
30/06/2010,11.5,5.3,5.9,2.8,0,0.611
1/07/2010,13.6,2.4,7.9,3.5,0,0.949
2/07/2010,14.4,4.8,8.6,4.8,0,1.118
3/07/2010,13.9,6,6.8,3.5,2.2,0.802
4/07/2010,13.2,4.4,6.8,2.9,0,0.777
5/07/2010,11.1,4.5,2.9,7.2,0,0.088
6/07/2010,11.4,6.9,1.7,10.2,0,0
7/07/2010,11.7,9.2,4.1,8.9,0,0.316
8/07/2010,11.8,7.3,5.8,6.6,0,0.613
9/07/2010,10.9,5.5,6,9.7,0,0.625
10/07/2010,10,4.5,8.6,4.6,0,1.046
11/07/2010,10.4,-1.1,10.1,3.1,0,1.2
12/07/2010,12.5,-1.9,10.2,1.8,0,1.241
13/07/2010,12.3,-1.1,9.5,2.9,0,1.14
14/07/2010,11.6,0.1,9.2,3.6,0,1.1
15/07/2010,13.1,-0.8,9.3,2.5,0,1.127
16/07/2010,11.7,2.3,4.5,3.2,7.3,0.353
17/07/2010,12.3,7.5,3.2,2,2.4,0.148
18/07/2010,11.6,8.2,6.7,3.9,0,0.782
19/07/2010,13.1,2.5,7.4,3.3,0,0.858
20/07/2010,14.4,4.9,7.6,3.7,1.3,0.939
21/07/2010,12.2,4.6,4.9,3.5,4.4,0.438
22/07/2010,14.3,7.8,5.7,3.8,11.8,0.62
23/07/2010,13.7,8.1,5.3,4,3.6,0.543
24/07/2010,11.5,7.5,8.9,5.6,0,1.169
25/07/2010,11.3,4,9.9,2.5,0,1.28
26/07/2010,12.1,0.3,7.3,3.3,2.7,0.802
27/07/2010,13.1,3.8,5.4,6,6.4,0.525
28/07/2010,13.2,5,8.9,4.1,0,1.156
29/07/2010,13.2,6.3,9.8,2.5,0,1.339
30/07/2010,13.1,1,11.5,2.2,0,1.525
31/07/2010,13.3,0.7,9.4,4.8,0,1.172
1/08/2010,13.2,6.3,1.9,9.5,4.1,0
2/08/2010,15.5,7.5,9.8,3.2,0,1.4
3/08/2010,14.4,3.8,8.4,2.9,4.1,1.067
4/08/2010,13.8,8.2,1.3,4.5,26.6,0
5/08/2010,12.1,8.5,6.6,3.5,0,0.774
6/08/2010,13.7,4.5,8.9,3.2,0,1.156
7/08/2010,13.1,8.9,3.4,5.4,10.9,0.189
8/08/2010,12.4,6.7,5.6,3.2,19.9,0.577
9/08/2010,10.3,4.3,6.1,4,4.6,0.626
10/08/2010,12.4,1.2,12.6,2.6,0,1.697
11/08/2010,13.6,3.2,11.6,2.4,0,1.603
12/08/2010,13.4,0.7,9.1,5.8,0,1.124
13/08/2010,13.4,0.7,9.1,5.8,0,1.124
14/08/2010,14.3,10,4.3,2.7,1.7,0.367
15/08/2010,11.2,9,5,5.7,0,0.478
16/08/2010,14.8,5.8,8.8,4,4.8,1.179
17/08/2010,15.7,8,11.2,6.9,7.6,1.677
18/08/2010,12.7,6.5,8.2,4.6,7.4,1.046
19/08/2010,13.9,5.4,10.6,2.7,3.3,1.48
20/08/2010,13.2,3.7,7.9,2.7,0,0.961
21/08/2010,13.3,7.6,7.4,3.7,0,0.925
22/08/2010,14.4,6.3,15.2,4.1,0,2.357
23/08/2010,14.4,5.9,13.6,4,19.6,2.054
24/08/2010,13.2,5.7,11.5,3.9,0,1.633
25/08/2010,14.6,2.1,11,4.4,1.1,1.497
26/08/2010,16.3,7.4,11.2,4,1.1,1.677
27/08/2010,15.2,9.8,10.3,3.1,1.7,1.528
28/08/2010,15.9,9.6,11.9,5,3.1,1.847
29/08/2010,12.9,6.9,7.9,3.5,14,1
30/08/2010,12.6,6.5,11.7,5,6,1.673
31/08/2010,13.5,7.8,6.1,5.9,0,0.688
1/09/2010,14.2,5.1,16.5,4.4,0,2.542
2/09/2010,12.4,3.2,4.5,6.6,8.7,0.362
3/09/2010,13.4,8.2,12,8.2,3,1.787
4/09/2010,13.2,3.4,16.7,4.9,0,2.483
5/09/2010,14,4,11.3,6.4,10.1,1.577
6/09/2010,14.6,10.3,2.4,7.4,20.6,0.003
7/09/2010,15.2,10.6,8.9,3.2,2.4,1.268
8/09/2010,17.6,5.8,17.1,3.5,1.9,2.791
9/09/2010,15.8,9.2,7,3.5,4.1,0.891
10/09/2010,15.8,9.8,14.7,4.7,0,2.393
11/09/2010,14,9.1,4.9,5.6,9.2,0.475
12/09/2010,16.2,10.1,14.5,5.4,3.6,2.372
13/09/2010,15.3,11.4,11.1,5.2,5.5,1.713
14/09/2010,15.4,8.9,13,6.1,10.3,2.033
15/09/2010,13.3,7,16.4,4.8,1.5,2.566
16/09/2010,12.5,5.8,4.3,3.4,11.8,0.34
17/09/2010,15.1,7.4,11.1,9.1,11.7,1.636
18/09/2010,14.2,5.8,10.7,11,36.6,1.512
19/09/2010,12.9,8.4,15,8.7,5.8,2.336
20/09/2010,13.7,6.8,10.3,8.7,7.9,1.453
21/09/2010,12.6,8.7,11.9,9.7,7.4,1.762
22/09/2010,12,5.1,14.7,8.4,10.3,2.152
23/09/2010,12.5,5.3,17.1,10.3,2.7,2.596
24/09/2010,14.7,7.2,14.6,7.6,8.8,2.278
25/09/2010,15.4,9.8,15.5,7,0,2.537
26/09/2010,17,8.4,12.2,6.5,0,1.903
27/09/2010,18.2,12.2,17.2,4.1,0,3.028
28/09/2010,17.3,9.7,17,4.1,0,2.883
29/09/2010,17.5,10.9,13.6,6.2,0,2.245
30/09/2010,15.1,13.6,5.5,8.3,39.7,0.626
1/10/2010,14.7,9.2,20.9,6.2,0,3.531
